placeUrl	title	rating	reviewCount	category	attributes	address	plusCode	website	phoneNumber	wednesday	thursday	friday	saturday	sunday	monday	tuesday	currentStatus	imgUrl	isClaimed	latitude	longitude	query	timestamp	info					
https://www.google.co.za/maps/place/Elysian+Ivory/data=!4m6!3m5!1s0x1e9599779b480dc7:0x79b8d934b0be8ba!8m2!3d-26.2337308!4d27.5807625!16s%2Fg%2F11hzwfbwr1	Elysian Ivory	5.0	15	Permanent make-up clinic				https://elysianivory.wixsite.com/website-1	+27 76 567 7913	8:30a.m.–4:15p.m.	8:30a.m.–4:15p.m.	7:30a.m.–3p.m.	Closed	Closed	8:30a.m.–4:15p.m.	8:30a.m.–4:15p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPpzHkFUnYfUBQ5Ft4S5nEmLwgvigLFPSnm-9To=w408-h612-k-no	TRUE			https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:40:37.274Z						
https://www.google.co.za/maps/place/Sin+on+Skin/data=!4m6!3m5!1s0x1ef7a9fa496cf093:0x43ae9af4194fdb62!8m2!3d-29.8545742!4d30.9974479!16s%2Fg%2F1pztcls0n	Sin on Skin	4.8	146	Tattoo shop		Glenwood Village, Glenwood, Durban, 4083, South Africa	4XWW+5X Durban, South Africa		+27 83 700 0459	9a.m.–4p.m.	9a.m.–4p.m.	9a.m.–4p.m.	8:30a.m.–2p.m.	Closed	9a.m.–4p.m.	9a.m.–4p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPT-dyUXH24EkSjcmjZb2YwSMbB2GLZ2f_xNvaD=w408-h634-k-no	TRUE	-29.8545625	30.997437499999975	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:49:24.092Z						
https://www.google.co.za/maps/place/Monsta+Ink+Ushaka/data=!4m6!3m5!1s0x1ef7a85a19af58b5:0xf8f55bd55771d07a!8m2!3d-29.8689032!4d31.0461864!16s%2Fg%2F11b6hydv_g	Monsta Ink Ushaka	4.0	76	Tattoo and piercing shop		Shop D14A, Ushaka Marine World, 15 Southampton St, Durban Central, Durban, 4001, South Africa	42JW+CF Durban, South Africa	monstaink.co.za	+27 68 186 6657	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPf2sHAB3Wsk8cv75UBoWcrANzfed8UCeFm_3y3=w408-h306-k-no	TRUE	-29.8689375	31.046187499999988	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:49:29.635Z						
https://www.google.co.za/maps/place/TRADE+MARK+TATTOO/data=!4m6!3m5!1s0x1ef70766744eadd1:0x920fc73b9da7c962!8m2!3d-29.8300447!4d31.0123563!16s%2Fg%2F11cmtt0kpg	TRADE MARK TATTOO	4.8	185	Tattoo shop		295 Florida Rd, Windermere, Berea, 4001, South Africa	5296+XW Berea, South Africa	https://www.trademarktattoos.com/	+27 31 303 8713	11a.m.–6p.m.	11a.m.–6p.m.	11a.m.–6p.m.	11a.m.–4p.m.	Closed	11a.m.–6p.m.	11a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPXb4GIvwMNIJACrcWdipf1GJmC8o-e4NIjyXjK=w408-h408-k-no	TRUE	-29.830062500000004	31.012312499999993	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:49:33.563Z						
https://www.google.co.za/maps/place/Monsta+Ink+Pavilion/data=!4m6!3m5!1s0x1ef7006380db14b3:0x401983f7d9f422b1!8m2!3d-29.848998!4d30.9340328!16s%2Fg%2F11b6rx7gyq	Monsta Ink Pavilion	4.4	107	Tattoo shop	·  In-store shopping	s, The Pavilion, near Cinema, Jack Martens Dr, Westville, Durban, 3630, South Africa	5W2M+CJ Durban, South Africa	https://www.monstaink.co.za/	+27 68 122 5205	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–7p.m.	9a.m.–7p.m.	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipO8ZMHZFsVf3klB0bLTi7yKBLRXYXeuKqepcuE2=w408-h306-k-no	TRUE	-29.848937500000005	30.934062499999996	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:49:40.029Z						
https://www.google.co.za/maps/place/Blackman+Ink+Tattoos+Durban/data=!4m6!3m5!1s0x1ef7a970e7bad44f:0xaac2e0dda5989eff!8m2!3d-29.8581556!4d31.0234533!16s%2Fg%2F11h3mtkzzp	Blackman Ink Tattoos Durban	4.7	14	Tattoo and piercing shop		330 doctor Pixley kaSeme Street Pioneer Place Building																							
https://www.google.co.za/maps/place/Bluff+Ink+Tattoo+Studio/data=!4m6!3m5!1s0x1ef7aeb60977b5dd:0x53edcf9e0372c007!8m2!3d-29.91603!4d31.0030686!16s%2Fg%2F11b6txfkgd	Bluff Ink Tattoo Studio	4.8	68	Tattoo shop		24 Stableford Rd, bayview, Bluff, 4052, South Africa	32M3+H6 Bluff, South Africa		+27 72 513 9194	8a.m.–4p.m.	8a.m.–4p.m.	8a.m.–4p.m.	8a.m.–12p.m.	Closed	8a.m.–4p.m.	8a.m.–4p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipNTxxLDX4AVDUdaELZ38lt1Gf2h1sL5qI7RTRBp=w408-h306-k-no	TRUE	-29.916062500000002	31.003062499999984	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:49:49.192Z						
https://www.google.co.za/maps/place/Da+Beauty+Palace/data=!4m6!3m5!1s0x1ef7a9ca02f12a8f:0xa9611edc1b0efca7!8m2!3d-29.8556975!4d31.026721!16s%2Fg%2F1pzxm5lsm	Da Beauty Palace	4.5	167	Beauty salon		Shop 22, Upper Level, The Workshop Shopping Centre, 99 Aliwal St, Durban Central, Durban, 4001, South Africa	42VG+PM Durban, South Africa	dabeautypalace.co.za	+27 31 306 5059	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	10a.m.–4p.m.	9a.m.–5p.m.	9a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipOP4bAJL2EZbcbysMajQiDoImPmJuyFvEKdJC1S=w408-h408-k-no	TRUE	-29.855687500000002	31.026687499999994	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:49:55.527Z						
https://www.google.co.za/maps/place/CP+INK+Tattoos/data=!4m6!3m5!1s0x1ef7a99cca7d9453:0xce1989fecd2d428!8m2!3d-29.8447212!4d31.0342523!16s%2Fg%2F11h_w4qdjc	CP INK Tattoos	5.0	11	Tattoo shop		Shop 14B, 91 Somtseu Road Mangrove Beach Center, North Beach, Durban, 4001, South Africa	524M+4P Durban, South Africa		+27 67 843 2296									https://lh5.googleusercontent.com/p/AF1QipNP7av5ei45_JE0mUhi6APuEme2tHjQhCp2c-k=w426-h240-k-no	TRUE	-29.8446875	31.034312499999984	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:49:59.027Z						
https://www.google.co.za/maps/place/Fine+Line+Tattoo+and+Piercing/data=!4m6!3m5!1s0x1ef7065b3826291b:0xcc6c4eb620a533d2!8m2!3d-29.7773979!4d31.0442547!16s%2Fg%2F11dd_8hqsm	Fine Line Tattoo and Piercing	4.9	442	Tattoo and piercing shop		8 Mackeurtan Ave, Durban North, 4051, South Africa	62FV+2P Durban North, South Africa	finelinetattoo.co.za	+27 87 700 2695	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Closed	10a.m.–5p.m.	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipM7j4IMMh7ajuaC_tw3qtMRqhUqVs3xoZf6kMnN=w408-h459-k-no	TRUE	-29.777437499999998	31.044312499999975	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:05.355Z						
https://www.google.co.za/maps/place/Blackman+Ink+Tattoos+Durban+%7C+tattoo+palour+%7C+tattoo+specialist+in+Durban+%7C+Profesional+tattoo+artists+%7C+tattoo+removal+%7C+tattoo+coverups/data=!4m6!3m5!1s0x1ef7a99b64c74fb7:0x46c1ade28e441ad2!8m2!3d-29.8571748!4d31.0380105!16s%2Fg%2F11p6wyc72v	Blackman Ink Tattoos Durban | tattoo palour | tattoo specialist in Durban | Profesional tattoo artists | tattoo removal | tattoo coverups	4.9	7	Tattoo and piercing shop		357 Anton Lembede ST, Smith Street, CBD, Durban, 4001, South Africa	42VQ+46 Durban, South Africa	http://www.blackmaninktattoos.co.za/cgi-sys/suspendedpage.cgi	+27 71 779 9833	9:30a.m.–9p.m.	9:30a.m.–9p.m.	9:30a.m.–9p.m.	9:30a.m.–9p.m.	9:30a.m.–9p.m.	9:30a.m.–9p.m.	9:30a.m.–9p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipNH_kWPqYkVLUKxcXR3w_mRurc-UHzfeqUaTjfN=w408-h408-k-no	TRUE	-29.857187500000002	31.03806249999998	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:09.079Z	LGBTQ+ friendly					
https://www.google.co.za/maps/place/New+Skin+Tattoos/data=!4m6!3m5!1s0x1ef7a9b91953e7c1:0x539b3809c0360c16!8m2!3d-29.859014!4d31.0244613!16s%2Fg%2F11mbmz606f	New Skin Tattoos	4.7	14	Tattoo and piercing shop		city center, 303 West St, Durban Central, Durban, 4001, South Africa	42RF+9Q Durban, South Africa		+27 60 882 2619	9a.m.–4p.m.	9a.m.–4p.m.	9a.m.–4p.m.	9a.m.–2p.m.	Closed	9a.m.–4p.m.	9a.m.–4p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipOWnEWIwoJWaIbkeC1kCuKLniYU48nD6oZ2G7Mh=w408-h489-k-no	TRUE	-29.8590625	31.02443750000002	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:12.628Z						
https://www.google.co.za/maps/place/Liberty+Tattoos/data=!4m6!3m5!1s0x1ef7a9f24fd939ab:0xe596e1cd84d652a7!8m2!3d-29.8303558!4d31.0129461!16s%2Fg%2F12q4pr5gq	Liberty Tattoos	4.0	5	Tattoo shop		275 Florida Rd, Windermere, Durban, 4001, South Africa	5297+V5 Durban, South Africa	https://www.instagram.com/nixdigsink/	+27 73 695 5128	9:30a.m.–4p.m.	9:30a.m.–4p.m.	9:30a.m.–4p.m.	9a.m.–3p.m.	Closed	10a.m.–2:30p.m.	9:30a.m.–4p.m.	Open now	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_fjCsc7m4S-eix_-ALL01A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.75859&pitch=0&thumbfov=100	FALSE	-29.830312500000005	31.01293749999998	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:16.736Z						
https://www.google.co.za/maps/place/Red+Webz+Tattoo+Studio/data=!4m6!3m5!1s0x1ef706519db2da35:0xd6c522c08dc1fd86!8m2!3d-29.784364!4d31.0367163!16s%2Fg%2F11f54mxd_n	Red Webz Tattoo Studio	4.8	22	Tattoo shop		152 Kenneth Kaunda Rd, Durban North, Durban, 4016, South Africa	628P+7M Durban, South Africa		+27 82 570 8463	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–1p.m.	9a.m.–5p.m.	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMYUfUibmeC3zNwgYPUKSx0O7bMV0_34A5e-ghS=w408-h544-k-no	TRUE	-29.7843125	31.036687499999985	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:20.273Z						
https://www.google.co.za/maps/place/Durban+Pro+Inkers+Tattoo+And+Piercing+Studio+Durban+Central/data=!4m6!3m5!1s0x1ef7a9c4a61e3b9d:0x9fd0f8b6881010f9!8m2!3d-29.8509067!4d31.0153657!16s%2Fg%2F11g0kd9w6h	Durban Pro Inkers Tattoo And Piercing Studio Durban Central	4.8	5	Tattoo and piercing shop		68 Ismail C Meer St, Durban Central, Durban, 4000, South Africa	42X8+J4 Durban, South Africa		+27 71 573 7662	9a.m.–4p.m.	9a.m.–4p.m.	9a.m.–4p.m.	9a.m.–4p.m.	Closed	9a.m.–4p.m.	9a.m.–4p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMObAfIpW-v7_2UC0kf6x5yZt_oP1UnUs9XSC2g=w408-h306-k-no	TRUE	-29.8509375	31.01531249999998	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:24.449Z						
https://www.google.co.za/maps/place/Tattoo's+by+Raaz/data=!4m6!3m5!1s0x1ef7a9b99b0a4afb:0x7484e9792319bfc!8m2!3d-29.8577155!4d31.0234457!16s%2Fg%2F11fmvk04z8	Tattoo's by Raaz	3.7	3	Tattoo shop		211 Pine St, Durban Central, Durban, 4001, South Africa	42RF+W9 Durban, South Africa		+27 67 218 7306	8:30a.m.–8p.m.	8:30a.m.–8p.m.	8:30a.m.–8p.m.	8:30a.m.–8p.m.	1–6:30p.m.	8:30a.m.–8p.m.	8:30a.m.–8p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipOdejWtkOXJOhMq9w1JmHjenXSQFShD7EwIuog9=w408-h382-k-no	TRUE	-29.857687500000004	31.023437500000014	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:28.466Z						
https://www.google.co.za/maps/place/Skin+Art+Tattoos/data=!4m6!3m5!1s0x1ef7a9ca0f33a377:0xfb801a588ca4208f!8m2!3d-29.861184!4d31.022024!16s%2Fg%2F11hdngw035	Skin Art Tattoos	5.0	4	Tattoo shop		121 Victoria Embankment, Durban Central, Durban, 4001, South Africa	42QC+GR Durban, South Africa		+27 71 003 0957	9a.m.–5p.m.	9:30a.m.–5p.m.	9a.m.–5p.m.	10a.m.–3:30p.m.	10a.m.–4p.m.	9a.m.–5p.m.	9:30a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMGDQT-y6exwtxrD9wg07dRq85dviqkNeWS7nOn=w408-h408-k-no	TRUE	-29.8611875	31.02206250000002	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:32.189Z						
https://www.google.co.za/maps/place/TATTOOS+BY+NAID/data=!4m6!3m5!1s0x1ef7a8503be50871:0xd3ea5f0c7ce34120!8m2!3d-29.842389!4d30.96579!16s%2Fg%2F11hcv0lqz7	TATTOOS BY NAID	4.9	12	Tattoo and piercing shop		5 Morus Pl, Bonela, Durban, 4001, South Africa	5X58+28 Durban, South Africa	https://tattoos-by-naid.business.site/	+27 71 296 8448	10a.m.–8p.m.	10a.m.–8p.m.	10a.m.–8p.m.	9a.m.–4p.m.	11a.m.–4p.m.	Closed	10a.m.–8p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipOLkr4xZTfVcl4tzoX719Ko9WDj9zKyT_URZmJ3=w408-h544-k-no	TRUE	-29.842437500000003	30.965812499999984	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:35.993Z						
https://www.google.co.za/maps/place/Zer031+Tattoo+Studio+(aka)+durban+ink+tattoo+studio/data=!4m6!3m5!1s0x1ef7abfcb04c8ed3:0xc40d97cf27008edc!8m2!3d-29.915946!4d30.984499!16s%2Fg%2F11h4h322sh	Zer031 Tattoo Studio (aka) durban ink tattoo studio	5.0	2	Tattoo shop		60 Persadh Rd, Clairwood, Durban, 4052, South Africa	3XMM+JQ Clairwood, Durban, South Africa		+27 62 157 6365	8a.m.–6p.m.	8a.m.–6p.m.	8a.m.–4p.m.	9a.m.–3p.m.	Closed	8a.m.–6p.m.	8a.m.–6p.m.	Open now	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t0rKfcD4z0Hum4nze8MLgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.96753&pitch=0&thumbfov=100	FALSE	-29.915937500000005	30.9844375	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:39.934Z						
https://www.google.co.za/maps/place/'@Calligraphy.inkTattoosDurban'/data=!4m6!3m5!1s0x1ef7a969e2fc36db:0xc457f911a1ad589d!8m2!3d-29.859014!4d31.0244613!16s%2Fg%2F11h555gcpg	@Calligraphy.inkTattoosDurban	5.0	3	Tattoo shop		303 West St, Town, Durban, 4001, South Africa	42RF+9Q Durban, South Africa		+27 78 861 4248	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–4p.m.	10a.m.–1p.m.	9a.m.–5p.m.	9a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPyxNV1ZQjQWJ43TkH64rpKPNioCKZxl3lE1Hj1=w408-h306-k-no	TRUE	-29.8590625	31.02443750000002	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:43.624Z						
https://www.google.co.za/maps/place/Just+Ink+Tattoo+Studio/data=!4m6!3m5!1s0x1ef7ab93ec1e3461:0x7e020e0ac69491ff!8m2!3d-29.9217374!4d30.9709276!16s%2Fg%2F11fmg5bl3m	Just Ink Tattoo Studio	5.0	17	Tattoo and piercing shop		114 Wood Rd, Montclair, Durban, 4061, South Africa	3XHC+89 Durban, South Africa	https://tatjustin69.wixsite.com/justink	+27 78 736 8510	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	Closed	9a.m.–5p.m.	9a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMv9XjMu8O1aNqe1zIZDDK-imLICTq3YhTuFY5i=w408-h804-k-no	TRUE	-29.921687500000004	30.970937500000005	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:48.376Z						
https://www.google.co.za/maps/place/TearDrop+Tattoo+Parlour/data=!4m6!3m5!1s0x1ef705eb535d7d35:0x5243825b323bb076!8m2!3d-29.721534!4d31.0643524!16s%2Fg%2F11b6sykj_w	TearDrop Tattoo Parlour	4.5	79	Tattoo shop		13 The Lighthouse, Equinox Road, Umhlanga Ridge, Umhlanga, Durban, 4319, South Africa	73H7+9P Durban, South Africa	teardroptattoo.co.za	+27 79 014 2954	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–2p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPZKVSiEcp0b5f0tj2mtEQzbUAQZhC1Aeq9XZ1Q=w408-h408-k-no	TRUE	-29.721562499999997	31.064312499999986	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:50:58.593Z						
https://www.google.co.za/maps/place/Surreal+Tattoos/data=!4m6!3m5!1s0x1ef7ac00e6fe7a8f:0x2959d8990644552f!8m2!3d-29.7197249!4d31.0646604!16s%2Fg%2F11b_00vmj9	Surreal Tattoos	4.9	56	Tattoo shop		Shop 10, The Zen, 31 Zenith Dr, Umhlanga Ridge, Durban, 4319, South Africa	73J7+4V Durban, South Africa	surrealtattoos.co.za	+27 81 508 4852	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	10a.m.–4p.m.	Closed	9a.m.–5p.m.	9a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipP9xn8rFq8Ydlbph0fFMzxv250S6P6CeBIUl3ae=w426-h240-k-no	TRUE	-29.7196875	31.064687500000005	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:51:03.061Z						
https://www.google.co.za/maps/place/Insertion+Of+Ink+SA/data=!4m6!3m5!1s0x1ef7aba5763bd75b:0xe61ad3fbf41a2d2c!8m2!3d-29.8844925!4d30.9823221!16s%2Fg%2F11sgchbdry	Insertion Of Ink SA	5.0	11	Tattoo and piercing shop		31 Teignmouth Rd, Umbilo, Durban, 4094, South Africa	4X8J+6W Durban, South Africa	https://insertinksa.com/	+27 78 213 2450									https://lh5.googleusercontent.com/p/AF1QipMDLPJ8edSkCnu6ChkCp1tWi0cTvGj8B8KX1ig=w408-h306-k-no	TRUE	-29.884437499999997	30.982312499999992	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:51:06.997Z						
https://www.google.co.za/maps/place/Salvage+Tattoo/data=!4m6!3m5!1s0x1ef707931f44de41:0xa268ceb09d1fabb8!8m2!3d-29.7856962!4d31.0390645!16s%2Fg%2F11j31cvfr6	Salvage Tattoo	5.0	9	Tattoo and piercing shop		Shop 52, 53 Adelaide Tambo Kensington Square, Adelaide Tambo Dr, Durban North, 4051, South Africa	627Q+PJ Durban North, South Africa	salvagetattoo.co.za	+27 82 307 4100	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	Closed	10a.m.–6p.m.	10a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPkKZ7KeG5DPIu89LJLx1xNISVvqCYWSg4hdV99=w408-h510-k-no	FALSE	-29.785687499999995	31.039062499999986	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:51:12.115Z						
https://www.google.co.za/maps/place/Throttle+Brothers+Tattoos/data=!4m6!3m5!1s0x1ef7aea9ae51231d:0x8f527483172e73a2!8m2!3d-29.9381032!4d30.9897738!16s%2Fg%2F11c6crf239	Throttle Brothers Tattoos	4.3	16	Tattoo artist		330 Quality St, Jacobs, Bluff, 4026, South Africa	3X6Q+QW Bluff, South Africa		+27 61 126 2879	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–6p.m.	10a.m.–3p.m.	9a.m.–6p.m.	9a.m.–6p.m.	Open now	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hVi-DcwYbM7xvQ6pcFKSqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.11426&pitch=0&thumbfov=100	FALSE	-29.938062500000008	30.989812499999985	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:51:15.617Z						
https://www.google.co.za/maps/place/Lucky+tattoos/data=!4m6!3m5!1s0x1ef70772740f25c3:0xd6677263b923a25d!8m2!3d-29.821882!4d31.022375!16s%2Fg%2F11c53qgqjk	Lucky tattoos	4.4	9	Museum		481 Lilian Ngoyi Rd, Morningside, Berea, 4001, South Africa	52HC+6X Berea, South Africa	https://www.instagram.com/kunenesbo/	+27 76 434 4881	10a.m.–7p.m.	10a.m.–7p.m.	10a.m.–7p.m.	10a.m.–7p.m.	Closed	10a.m.–7p.m.	10a.m.–7p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipN75r_pH1s_BEKDs98DULIORLnwgWcV0G8M7GU=w408-h306-k-no	FALSE	-29.821937499999997	31.02243750000001	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:51:19.730Z						
https://www.google.co.za/maps/place/Cebo's+tattoo+studio%2Finternet+cafe/data=!4m6!3m5!1s0x1ef7017fafe044df:0x1e6d7075ce7183c1!8m2!3d-29.8533947!4d30.9521729!16s%2Fg%2F11jx2zjcxf	Cebo's tattoo studio/internet cafe	4.3	10	Corporate entertainment service		Nubian Ave, Nsimbini area, Durban, 4091, South Africa	4XW2+JV Durban, South Africa		+27 84 696 2866	9a.m.–8p.m.	9a.m.–8p.m.	8a.m.–10p.m.	10a.m.–4p.m.	10a.m.–7p.m.	9a.m.–8p.m.	9a.m.–8p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMd72YnxKZ7tr8aAGTeg1BRfEU25gDEPSVkOzs=w408-h725-k-no	TRUE	-29.8534375	30.952187499999994	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:51:23.258Z						
https://www.google.co.za/maps/place/Dark+Angel+Tattoos+%26+Body+Piercing/data=!4m6!3m5!1s0x1ef704eb02121177:0x7e759ecc26552485!8m2!3d-29.7017981!4d31.0232097!16s%2Fg%2F1pzsnbsnn	Dark Angel Tattoos & Body Piercing	4.3	29	Tattoo shop		1 Spanbury Pl, Eastbury, Durban, 4068, South Africa	72XF+77 Phoenix, South Africa		+27 73 103 0447	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	8a.m.–5p.m.	Open 24 hours	Open 24 hours	Open now	https://lh5.googleusercontent.com/p/AF1QipPhw5lvZQ062ZBRyvwxtq-l1dGmqi7Jh9YOI9T_=w408-h306-k-no	TRUE	-29.701812500000003	31.02318750000002	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:51:26.820Z						
https://www.google.co.za/maps/place/Tried+and+True+Tattoo/data=!4m6!3m5!1s0x1ef70755f5577c6d:0xc4eab5113b4d230c!8m2!3d-29.7584725!4d31.0484234!16s%2Fg%2F11fl5gq8dn	Tried and True Tattoo	5.0	11	Tattoo shop		47 Ashley Ave, Glen Ashley, Durban North, 4051, South Africa	62RX+J9 Durban North, South Africa			10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–2p.m.	Closed	10a.m.–6p.m.	10a.m.–6p.m.	Open now	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q3ogmy8ozD3_Yq9PlIpMRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.08664&pitch=0&thumbfov=100	FALSE	-29.7584375	31.04843750000002	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:51:30.767Z						
https://www.google.co.za/maps/place/Ink+It+Tattoos/data=!4m6!3m5!1s0x1ebe302e9f15223f:0xccf02b0e17d723e9!8m2!3d-29.8224238!4d30.8794727!16s%2Fg%2F1hhhnb4_v	Ink It Tattoos	4.7	36	Tattoo shop		Unit 10 Pineville Junction, 81 Stapleton Rd, Cowies Hill Park, Durban, 3610, South Africa	5VHH+2Q Durban, South Africa	inkittattoos.co.za	+27 81 414 3941	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–1p.m.	Closed	9a.m.–5p.m.	9a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPJ-XyllfM-22Wfl_wcmdKrhf-5JerqpylGeXeB=w417-h240-k-no	TRUE	-29.8224375	30.87943750000001	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:51:36.227Z						
https://www.google.co.za/maps/place/Lotus+Tattoo/data=!4m6!3m5!1s0x1ef7a9ebda6d07d3:0x7eb401e9b35c24ed!8m2!3d-29.8602339!4d30.9988199!16s%2Fg%2F11ppnr81b0	Lotus Tattoo	5.0	2	Tattoo shop		124 Helen Joseph Rd, Glenwood, Durban, 4001, South Africa	4XQX+WG Durban, South Africa		+27 71 423 3397	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–10p.m.	11a.m.–6p.m.	12–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	Open now	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gzsFwSEgjelfU7iGsXtlaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.02377&pitch=0&thumbfov=100	FALSE	-29.860187500000002	30.9988125	https://www.google.co.za/maps/search/tattoo+durban/	2022-06-08T10:51:39.929Z						
